record_type,period,entity,metric,value,unit,status,formula,input_sources,note
change,2023→2024,太保产险,赔付率改善,-1.7000000000000028,个百分点,推算,69.1%-70.8%,中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,【推算：-1.70个百分点｜方法：69.1%-70.8%｜输入来源：中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2024,人保+太保,赔付率改善_同业均值,-2.0500000000000043,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,【推算：-2.05个百分点｜方法：(人保改善-2.40+太保改善-1.70)/2｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2024,人保+太保,赔付率改善_同业区间,-2.40–-1.70,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,"【推算：-2.40–-1.70个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】"
peer_excess,2023→2024,平安产险,赔付率改善_相对同业均值超额,2.5500000000000043,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,【推算：2.55个百分点｜方法：平安改善0.50-同业均值-2.05｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】
change,2023→2024,平安产险,费用率改善,1.8999999999999986,个百分点,推算,29.2%-27.3%,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表,【推算：1.90个百分点｜方法：29.2%-27.3%｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表】
change,2023→2024,人保财险,费用率改善,1.3999999999999986,个百分点,推算,27.2%-25.8%,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：1.40个百分点｜方法：27.2%-25.8%｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2023→2024,太保产险,费用率改善,0.8000000000000007,个百分点,推算,28.6%-27.8%,中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,【推算：0.80个百分点｜方法：28.6%-27.8%｜输入来源：中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2024,人保+太保,费用率改善_同业均值,1.0999999999999996,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,【推算：1.10个百分点｜方法：(人保改善1.40+太保改善0.80)/2｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2024,人保+太保,费用率改善_同业区间,0.80–1.40,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,"【推算：0.80–1.40个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】"
peer_excess,2023→2024,平安产险,费用率改善_相对同业均值超额,0.7999999999999989,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标,【推算：0.80个百分点｜方法：平安改善1.90-同业均值1.10｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标】
change,2024→2025,平安产险,综合成本率改善,1.5,个百分点,推算,98.3%-96.8%,中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表,【推算：1.50个百分点｜方法：98.3%-96.8%｜输入来源：中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表】
change,2024→2025,人保财险,综合成本率改善,1.2999999999999972,个百分点,推算,98.8%-97.5%,人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：1.30个百分点｜方法：98.8%-97.5%｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2024→2025,太保产险,综合成本率改善,1.0999999999999943,个百分点,推算,98.6%-97.5%,中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：1.10个百分点｜方法：98.6%-97.5%｜输入来源：中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2024→2025,人保+太保,综合成本率改善_同业均值,1.1999999999999957,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：1.20个百分点｜方法：(人保改善1.30+太保改善1.10)/2｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2024→2025,人保+太保,综合成本率改善_同业区间,1.10–1.30,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,"【推算：1.10–1.30个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】"
peer_excess,2024→2025,平安产险,综合成本率改善_相对同业均值超额,0.30000000000000426,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.30个百分点｜方法：平安改善1.50-同业均值1.20｜输入来源：中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
change,2024→2025,平安产险,赔付率改善,0.5999999999999943,个百分点,推算,71.0%-70.4%,中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表,【推算：0.60个百分点｜方法：71.0%-70.4%｜输入来源：中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表】
change,2024→2025,人保财险,赔付率改善,-0.9000000000000057,个百分点,推算,73.0%-73.9%,人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：-0.90个百分点｜方法：73.0%-73.9%｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2024→2025,太保产险,赔付率改善,0.3999999999999915,个百分点,推算,70.8%-70.4%,中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.40个百分点｜方法：70.8%-70.4%｜输入来源：中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2024→2025,人保+太保,赔付率改善_同业均值,-0.2500000000000071,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：-0.25个百分点｜方法：(人保改善-0.90+太保改善0.40)/2｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2024→2025,人保+太保,赔付率改善_同业区间,-0.90–0.40,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,"【推算：-0.90–0.40个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】"
peer_excess,2024→2025,平安产险,赔付率改善_相对同业均值超额,0.8500000000000014,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.85个百分点｜方法：平安改善0.60-同业均值-0.25｜输入来源：中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
change,2024→2025,平安产险,费用率改善,0.9000000000000021,个百分点,推算,27.3%-26.4%,中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表,【推算：0.90个百分点｜方法：27.3%-26.4%｜输入来源：中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表】
change,2024→2025,人保财险,费用率改善,2.1999999999999993,个百分点,推算,25.8%-23.6%,人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：2.20个百分点｜方法：25.8%-23.6%｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2024→2025,太保产险,费用率改善,0.6999999999999993,个百分点,推算,27.8%-27.1%,中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.70个百分点｜方法：27.8%-27.1%｜输入来源：中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2024→2025,人保+太保,费用率改善_同业均值,1.4499999999999993,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：1.45个百分点｜方法：(人保改善2.20+太保改善0.70)/2｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2024→2025,人保+太保,费用率改善_同业区间,0.70–2.20,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,"【推算：0.70–2.20个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】"
peer_excess,2024→2025,平安产险,费用率改善_相对同业均值超额,-0.5499999999999972,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：-0.55个百分点｜方法：平安改善0.90-同业均值1.45｜输入来源：中国平安_年报_2024.pdf，PDF 第46页（报告印刷页码42），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2024.pdf，PDF 第14页（报告印刷页码12），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2024.pdf，PDF 第46页（报告印刷页码27），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
change,2023→2025,平安产险,综合成本率改善,3.9000000000000057,个百分点,推算,100.7%-96.8%,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表,【推算：3.90个百分点｜方法：100.7%-96.8%｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表】
change,2023→2025,人保财险,综合成本率改善,0.29999999999999716,个百分点,推算,97.8%-97.5%,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：0.30个百分点｜方法：97.8%-97.5%｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2023→2025,太保产险,综合成本率改善,0.20000000000000284,个百分点,推算,97.7%-97.5%,中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.20个百分点｜方法：97.7%-97.5%｜输入来源：中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2025,人保+太保,综合成本率改善_同业均值,0.25,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.25个百分点｜方法：(人保改善0.30+太保改善0.20)/2｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2025,人保+太保,综合成本率改善_同业区间,0.20–0.30,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,"【推算：0.20–0.30个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】"
peer_excess,2023→2025,平安产险,综合成本率改善_相对同业均值超额,3.6500000000000057,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：3.65个百分点｜方法：平安改善3.90-同业均值0.25｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
change,2023→2025,平安产险,赔付率改善,1.0999999999999943,个百分点,推算,71.5%-70.4%,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表,【推算：1.10个百分点｜方法：71.5%-70.4%｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表】
change,2023→2025,人保财险,赔付率改善,-3.3000000000000114,个百分点,推算,70.6%-73.9%,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：-3.30个百分点｜方法：70.6%-73.9%｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2023→2025,太保产险,赔付率改善,-1.3000000000000114,个百分点,推算,69.1%-70.4%,中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：-1.30个百分点｜方法：69.1%-70.4%｜输入来源：中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2025,人保+太保,赔付率改善_同业均值,-2.3000000000000114,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：-2.30个百分点｜方法：(人保改善-3.30+太保改善-1.30)/2｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
